accountcode,accountname,parent_acc,sectionid,bank,account_tax_id,acc_level,lineage
13607,AIR - Standard Loans - Enterprises<=1 year-KHR-BB,13000,10,,0,0,0
13608,AIR - Standard Loans - Enterprises<=1 year,13000,10,,0,0,0
13609,AIR - Standard Loans - Enterprises<=1 year-USD-BB,13000,10,,0,0,0
13610,AIR - Standard Loans - Enterprises<=1 year,13000,10,,0,0,0
13611,AIR - Standard Loans - Enterprises<=1 year-EURO-BB,13000,10,,0,0,0
13612,AIR - Standard Loans - Enterprises<=1 year-THB,13000,10,,0,0,0
13613,AIR - Standard Loans - Enterprises<=1 year-THB-BB,13000,10,,0,0,0
13614,AIR - Standard Loans - Others<=1 year,13000,10,,0,0,0
13615,AIR - Standard Loans - Others<=1 year-KHR-BB,13000,10,,0,0,0
13616,AIR - Standard Loans - Others<=1 year,13000,10,,0,0,0
13617,AIR - Standard Loans - Others<=1 year-USD-BB,13000,10,,0,0,0
13618,AIR - Standard Loans - Others<=1 year,13000,10,,0,0,0
13619,AIR - Standard Loans - Others<=1 year-EURO-BB,13000,10,,0,0,0
13620,AIR - Standard Loans - Others<=1 year,13000,10,,0,0,0
13621,AIR - Standard Loans - Others<=1 year-THB-BB,13000,10,,0,0,0
13622,AIR - Standard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13623,AIR - Standard Loans - Related Party<=1 year - Shareholders-KHR-BB,13000,10,,0,0,0
13624,AIR - Standard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13625,AIR - Standard Loans - Related Party<=1 year - Shareholders-USD-BB,13000,10,,0,0,0
13626,AIR - Standard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13627,AIR - Standard Loans - Related Party<=1 year - Shareholders-EURO-BB,13000,10,,0,0,0
13628,AIR - Standard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13629,AIR - Standard Loans - Related Party<=1 year - Shareholders-THB-BB,13000,10,,0,0,0
13630,AIR - Standard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13631,AIR - Standard Loans - Related Party<=1 year - Managers-KHR-BB,13000,10,,0,0,0
13632,AIR - Standard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13633,AIR - Standard Loans - Related Party<=1 year - Managers-USD-BB,13000,10,,0,0,0
13634,AIR - Standard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13635,AIR - Standard Loans - Related Party<=1 year - Managers-EURO-BB,13000,10,,0,0,0
13636,AIR - Standard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13637,AIR - Standard Loans - Related Party<=1 year - Managers-THB-BB,13000,10,,0,0,0
13638,AIR - Standard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13639,AIR - Standard Loans - Related Party<=1 year - Employees-KHR-BB,13000,10,,0,0,0
13640,AIR - Standard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13641,AIR - Standard Loans - Related Party<=1 year - Employees-USD,13000,10,,0,0,0
13642,AIR - Standard Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13643,AIR - Standard Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13644,AIR - Standard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13645,AIR - Standard Loans - Related Party<=1 year - Employees-EURO-BB,13000,10,,0,0,0
13646,AIR - Standard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13647,AIR - Standard Loans - Related Party<=1 year - Employees-THB,13000,10,,0,0,0
13648,AIR - Standard Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13649,AIR - Standard Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13650,AIR - Standard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13651,AIR - Standard Loans - Related Party<=1 year - External Auditors-KHR-BB,13000,10,,0,0,0
13652,AIR - Standard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13653,AIR - Standard Loans - Related Party<=1 year - External Auditors-USD-BB,13000,10,,0,0,0
13654,AIR - Standard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13655,AIR - Standard Loans - Related Party<=1 year - External Auditors-EURO-BB,13000,10,,0,0,0
13656,AIR - Standard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13657,AIR - Standard Loans - Related Party<=1 year - External Auditors-THB-BB,13000,10,,0,0,0
13658,AIR - Standard Loans - Groups>1 year,13000,10,,0,0,0
13659,AIR - Standard Loans - Groups>1 year-KHR-BB,13000,10,,0,0,0
13660,AIR - Standard Loans - Groups>1 year,13000,10,,0,0,0
13661,AIR - Standard Loans - Groups>1 year-USD-BB,13000,10,,0,0,0
13662,AIR - Standard Loans - Groups>1 year,13000,10,,0,0,0
13663,AIR - Standard Loans - Groups>1 year-EURO-BB,13000,10,,0,0,0
13664,AIR - Standard Loans - Groups>1 year,13000,10,,0,0,0
13665,AIR - Standard Loans - Groups>1 year-THB-BB,13000,10,,0,0,0
13666,AIR - Standard Loans - Individuals>1 year-KHR,13000,10,,0,0,0
13667,AIR - Standard Loans - Individuals>1 year-KHR-BB,13000,10,,0,0,0
13668,AIR - Standard Loans - Individuals>1 year-USD,13000,10,,0,0,0
13669,AIR - Standard Loans - Women Loan >1Year-USD,13000,10,,0,0,0
13670,AIR - Standard Loans - Motorcycle Loan >1Year-USD,13000,10,,0,0,0
13671,AIR - Standard Loans - Mobile Phone Loan >1Year-USD,13000,10,,0,0,0
13672,AIR - Standard Loans - Electronices Loan >1Year-USD,13000,10,,0,0,0
13673,AIR - Standard Loans - Furnitures Loan >1Year-USD,13000,10,,0,0,0
13674,AIR - Standard Loans - Home Appliance Loan >1Year-USD,13000,10,,0,0,0
13675,AIR - Standard Loans - Personal Loan >1Year-USD,13000,10,,0,0,0
13676,AIR - Standard Loans - Quick Loan >1Year-USD,13000,10,,0,0,0
13677,AIR - Standard Loans - Education Loan >1Year-USD,13000,10,,0,0,0
13678,AIR - Standard Loans - Individuals>1 year-USD-BB,13000,10,,0,0,0
13679,AIR - Standard Loans - Women Loan >1Year-USD-BB,13000,10,,0,0,0
13680,AIR - Standard Loans - Motorcycle Loan >1Year-USD-BB,13000,10,,0,0,0
13681,AIR - Standard Loans - Mobile Phone Loan >1Year-USD-BB,13000,10,,0,0,0
13682,AIR - Standard Loans - Electronices Loan >1Year-USD-BB,13000,10,,0,0,0
13683,AIR - Standard Loans - Furnitures Loan >1Year-USD-BB,13000,10,,0,0,0
13684,AIR - Standard Loans - Home Appliance Loan >1Year-USD-BB,13000,10,,0,0,0
13685,AIR - Standard Loans - Personal Loan >1Year-USD-BB,13000,10,,0,0,0
13686,AIR - Standard Loans - Quick Loan >1Year-USD-BB,13000,10,,0,0,0
13687,AIR - Standard Loans - Education Loan >1Year-USD-BB,13000,10,,0,0,0
13688,AIR - Standard Loans - Individuals>1 year,13000,10,,0,0,0
13689,AIR - Standard Loans - Individuals>1 year-EURO-BB,13000,10,,0,0,0
13690,AIR - Standard Loans - Individuals>1 year-THB,13000,10,,0,0,0
13691,AIR - Standard Loans - Women Loan >1Year-THB,13000,10,,0,0,0
13692,AIR - Standard Loans - Motorcycle Loan >1Year-THB,13000,10,,0,0,0
13693,AIR - Standard Loans - Mobile Phone Loan >1Year-THB,13000,10,,0,0,0
13694,AIR - Standard Loans - Electronices Loan >1Year-THB,13000,10,,0,0,0
13695,AIR - Standard Loans - Furnitures Loan >1Year-THB,13000,10,,0,0,0
13696,AIR - Standard Loans - Home Appliance Loan >1Year-THB,13000,10,,0,0,0
13697,AIR - Standard Loans - Personal Loan >1Year-THB,13000,10,,0,0,0
13698,AIR - Standard Loans - Quick Loan >1Year-THB,13000,10,,0,0,0
13699,AIR - Standard Loans - Education Loan >1Year-THB,13000,10,,0,0,0
13700,AIR - Standard Loans - Individuals>1 year-THB-BB,13000,10,,0,0,0
13701,AIR - Standard Loans - Women Loan >1Year-THB-BB,13000,10,,0,0,0
13702,AIR - Standard Loans - Motorcycle Loan >1Year-THB-BB,13000,10,,0,0,0
13703,AIR - Standard Loans - Mobile Phone Loan >1Year-THB-BB,13000,10,,0,0,0
13704,AIR - Standard Loans - Electronices Loan >1Year-THB-BB,13000,10,,0,0,0
13705,AIR - Standard Loans - Furnitures Loan >1Year-THB-BB,13000,10,,0,0,0
13706,AIR - Standard Loans - Home Appliance Loan >1Year-THB-BB,13000,10,,0,0,0
13707,AIR - Standard Loans - Personal Loan >1Year-THB-BB,13000,10,,0,0,0
13708,AIR - Standard Loans - Quick Loan >1Year-THB-BB,13000,10,,0,0,0
13709,AIR - Standard Loans - Education Loan >1Year-THB-BB,13000,10,,0,0,0
13710,AIR - Standard Loans - Enterprises>1 year,13000,10,,0,0,0
13711,AIR - Standard Loans - Enterprises>1 year-KHR-BB,13000,10,,0,0,0
13712,AIR - Standard Loans - Enterprises>1 year,13000,10,,0,0,0
13713,AIR - Standard Loans - Enterprises>1 year-USD-BB,13000,10,,0,0,0
13714,AIR - Standard Loans - Enterprises>1 year,13000,10,,0,0,0
13715,AIR - Standard Loans - Enterprises>1 year-EURO-BB,13000,10,,0,0,0
13716,AIR - Standard Loans - Enterprises>1 year,13000,10,,0,0,0
13717,AIR - Standard Loans - Enterprises>1 year-THB-BB,13000,10,,0,0,0
13718,AIR - Standard Loans - Others> 1 year,13000,10,,0,0,0
13719,AIR - Standard Loans - Others> 1 year-KHR-BB,13000,10,,0,0,0
13720,AIR - Standard Loans - Others> 1 year,13000,10,,0,0,0
13721,AIR - Standard Loans - Others> 1 year-USD-BB,13000,10,,0,0,0
13722,AIR - Standard Loans - Others> 1 year,13000,10,,0,0,0
13723,AIR - Standard Loans - Others> 1 year-EURO-BB,13000,10,,0,0,0
13724,AIR - Standard Loans - Others> 1 year,13000,10,,0,0,0
13725,AIR - Standard Loans - Others> 1 year-THB-BB,13000,10,,0,0,0
13726,AIR - Standard Loans - Related Party>1 year - Shareholders,13000,10,,0,0,0
13727,AIR - Standard Loans - Related Party>1 year - Shareholders-KHR-BB,13000,10,,0,0,0
13728,AIR - Standard Loans - Related Party>1 year - Shareholders,13000,10,,0,0,0
13729,AIR - Standard Loans - Related Party>1 year - Shareholders-USD-BB,13000,10,,0,0,0
13730,AIR - Standard Loans - Related Party>1 year - Shareholders,13000,10,,0,0,0
13731,AIR - Standard Loans - Related Party>1 year - Shareholders-EURO-BB,13000,10,,0,0,0
13732,AIR - Standard Loans - Related Party>1 year - Shareholders,13000,10,,0,0,0
13733,AIR - Standard Loans - Related Party>1 year - Shareholders-THB-BB,13000,10,,0,0,0
13734,AIR - Standard Loans - Related Party>1 year - Managers,13000,10,,0,0,0
13735,AIR - Standard Loans - Related Party>1 year - Managers-KHR-BB,13000,10,,0,0,0
13736,AIR - Standard Loans - Related Party>1 year - Managers,13000,10,,0,0,0
13737,AIR - Standard Loans - Related Party>1 year - Managers-USD-BB,13000,10,,0,0,0
13738,AIR - Standard Loans - Related Party>1 year - Managers,13000,10,,0,0,0
13739,AIR - Standard Loans - Related Party>1 year - Managers-EURO-BB,13000,10,,0,0,0
13740,AIR - Standard Loans - Related Party>1 year - Managers,13000,10,,0,0,0
13741,AIR - Standard Loans - Related Party>1 year - Managers-THB-BB,13000,10,,0,0,0
13742,AIR - Standard Loans - Related Party>1 year - Employees,13000,10,,0,0,0
13743,AIR - Standard Loans - Related Party>1 year - Employees-KHR-BB,13000,10,,0,0,0
13744,AIR - Standard Loans - Related Party>1 year - Employees,13000,10,,0,0,0
13745,AIR - Standard Loans - Related Party>1 year - Employees-USD,13000,10,,0,0,0
13746,AIR - Standard Loans - Related Party>1 year - Employees-USD-BB,13000,10,,0,0,0
13747,AIR - Standard Loans - Related Party>1 year - Employees-USD-BB,13000,10,,0,0,0
13748,AIR - Standard Loans - Related Party>1 year - Employees,13000,10,,0,0,0
13749,AIR - Standard Loans - Related Party>1 year - Employees-EURO-BB,13000,10,,0,0,0
13750,AIR - Standard Loans - Related Party>1 year - Employees,13000,10,,0,0,0
13751,AIR - Standard Loans - Related Party>1 year - Employees-THB,13000,10,,0,0,0
13752,AIR - Standard Loans - Related Party>1 year - Employees-THB-BB,13000,10,,0,0,0
13753,AIR - Standard Loans - Related Party>1 year - Employees-THB-BB,13000,10,,0,0,0
13754,AIR - Standard Loans - Related Party>1 year - External Auditors,13000,10,,0,0,0
13755,AIR - Standard Loans - Related Party>1 year - External Auditors-KHR-BB,13000,10,,0,0,0
13756,AIR - Standard Loans - Related Party>1 year - External Auditors,13000,10,,0,0,0
13757,AIR - Standard Loans - Related Party>1 year - External Auditors-USD-BB,13000,10,,0,0,0
13758,AIR - Standard Loans - Related Party>1 year - External Auditors,13000,10,,0,0,0
13759,AIR - Standard Loans - Related Party>1 year - External Auditors-EURO-BB,13000,10,,0,0,0
13760,AIR - Standard Loans - Related Party>1 year - External Auditors,13000,10,,0,0,0
13761,AIR - Standard Loans - Related Party>1 year - External Auditors-THB-BB,13000,10,,0,0,0
13762,AIR - Substandard Loans - Groups<=1 year,13000,10,,0,0,0
13763,AIR - Substandard Loans - Groups<=1 year-KHR-BB,13000,10,,0,0,0
13764,AIR - Substandard Loans - Groups<=1 year,13000,10,,0,0,0
13765,AIR - Substandard Loans - Groups<=1 year-USD-BB,13000,10,,0,0,0
13766,AIR - Substandard Loans - Groups<=1 year,13000,10,,0,0,0
13767,AIR - Substandard Loans - Groups<=1 year-EURO-BB,13000,10,,0,0,0
13768,AIR - Substandard Loans - Groups<=1 year,13000,10,,0,0,0
13769,AIR - Substandard Loans - Groups<=1 year-THB-BB,13000,10,,0,0,0
13770,AIR - Substandard Loans - Individuals<=1 year,13000,10,,0,0,0
13771,AIR - Substandard Loans - Individuals<=1 year-KHR-BB,13000,10,,0,0,0
13772,AIR - Substandard Loans - Individuals<=1 year,13000,10,,0,0,0
13773,AIR - Substandard Loans - Women Loan <=1Year-USD,13000,10,,0,0,0
13774,AIR - Substandard Loans - Motorcycle Loan <=1Year-USD,13000,10,,0,0,0
13775,AIR - Substandard Loans - Mobile Phone Loan <=1Year-USD,13000,10,,0,0,0
13776,AIR - Substandard Loans - Electronices Loan <=1Year-USD,13000,10,,0,0,0
13777,AIR - Substandard Loans - Furnitures Loan <=1Year-USD,13000,10,,0,0,0
13778,AIR - Substandard Loans - Home Appliance Loan <=1Year-USD,13000,10,,0,0,0
13779,AIR - Substandard Loans - Personal Loan <=1Year-USD,13000,10,,0,0,0
13780,AIR - Substandard Loans - Quick Loan <=1Year-USD,13000,10,,0,0,0
13781,AIR - Substandard Loans - Education Loan <=1Year-USD,13000,10,,0,0,0
13782,AIR - Substandard Loans - Individuals<=1 year-USD-BB,13000,10,,0,0,0
13783,AIR - Substandard Loans - Women Loan <=1Year-USD-BB,13000,10,,0,0,0
13784,AIR - Substandard Loans - Motorcycle Loan <=1Year-USD-BB,13000,10,,0,0,0
13785,AIR - Substandard Loans - Mobile Phone Loan <=1Year-USD-BB,13000,10,,0,0,0
13786,AIR - Substandard Loans - Electronices Loan <=1Year-USD-BB,13000,10,,0,0,0
13787,AIR - Substandard Loans - Furnitures Loan <=1Year-USD-BB,13000,10,,0,0,0
13788,AIR - Substandard Loans - Home Appliance Loan <=1Year-USD-BB,13000,10,,0,0,0
13789,AIR - Substandard Loans - Personal Loan <=1Year-USD-BB,13000,10,,0,0,0
13790,AIR - Substandard Loans - Quick Loan <=1Year-USD-BB,13000,10,,0,0,0
13791,AIR - Substandard Loans - Education Loan <=1Year-USD-BB,13000,10,,0,0,0
13792,AIR - Substandard Loans - Individuals<=1 year,13000,10,,0,0,0
13793,AIR - Substandard Loans - Individuals<=1 year-EURO-BB,13000,10,,0,0,0
13794,AIR - Substandard Loans - Individuals<=1 year-THB,13000,10,,0,0,0
13795,AIR - Substandard Loans - Women Loan <=1Year-THB,13000,10,,0,0,0
13796,AIR - Substandard Loans - Motorcycle Loan <=1Year-THB,13000,10,,0,0,0
13797,AIR - Substandard Loans - Mobile Phone Loan <=1Year-THB,13000,10,,0,0,0
13798,AIR - Substandard Loans - Electronices Loan <=1Year-THB,13000,10,,0,0,0
13799,AIR - Substandard Loans - Furnitures Loan <=1Year-THB,13000,10,,0,0,0
13800,AIR - Substandard Loans - Home Appliance Loan <=1Year-THB,13000,10,,0,0,0
13801,AIR - Substandard Loans - Personal Loan <=1Year-THB,13000,10,,0,0,0
13802,AIR - Substandard Loans - Quick Loan <=1Year-THB,13000,10,,0,0,0
13803,AIR - Substandard Loans - Education Loan <=1Year-THB,13000,10,,0,0,0
13804,AIR - Substandard Loans - Individuals<=1 year-THB-BB,13000,10,,0,0,0
13805,AIR - Substandard Loans - Women Loan <=1Year-THB-BB,13000,10,,0,0,0
13806,AIR - Substandard Loans - Motorcycle Loan <=1Year-THB-BB,13000,10,,0,0,0
13807,AIR - Substandard Loans - Mobile Phone Loan <=1Year-THB-BB,13000,10,,0,0,0
13808,AIR - Substandard Loans - Electronices Loan <=1Year-THB-BB,13000,10,,0,0,0
13809,AIR - Substandard Loans - Furnitures Loan <=1Year-THB-BB,13000,10,,0,0,0
13810,AIR - Substandard Loans - Home Appliance Loan <=1Year-THB-BB,13000,10,,0,0,0
13811,AIR - Substandard Loans - Personal Loan <=1Year-THB-BB,13000,10,,0,0,0
13812,AIR - Substandard Loans - Quick Loan <=1Year-THB-BB,13000,10,,0,0,0
13813,AIR - Substandard Loans - Education Loan <=1Year-THB-BB,13000,10,,0,0,0
13814,AIR - Substandard Loans - Enterprises<=1 year,13000,10,,0,0,0
13815,AIR - Substandard Loans - Enterprises<=1 year-KHR-BB,13000,10,,0,0,0
13816,AIR - Substandard Loans - Enterprises<=1 year,13000,10,,0,0,0
13817,AIR - Substandard Loans - Enterprises<=1 year-USD-BB,13000,10,,0,0,0
13818,AIR - Substandard Loans - Enterprises<=1 year,13000,10,,0,0,0
13819,AIR - Substandard Loans - Enterprises<=1 year-EURO-BB,13000,10,,0,0,0
13820,AIR - Substandard Loans - Enterprises<=1 year,13000,10,,0,0,0
13821,AIR - Substandard Loans - Enterprises<=1 year-THB-BB,13000,10,,0,0,0
13822,AIR - Substandard Loans - Others<=1 year,13000,10,,0,0,0
13823,AIR - Substandard Loans - Others<=1 year-KHR-BB,13000,10,,0,0,0
13824,AIR - Substandard Loans - Others<=1 year,13000,10,,0,0,0
13825,AIR - Substandard Loans - Others<=1 year-USD-BB,13000,10,,0,0,0
13826,AIR - Substandard Loans - Others<=1 year,13000,10,,0,0,0
13827,AIR - Substandard Loans - Others<=1 year-EURO-BB,13000,10,,0,0,0
13828,AIR - Substandard Loans - Others<=1 year,13000,10,,0,0,0
13829,AIR - Substandard Loans - Others<=1 year-THB-BB,13000,10,,0,0,0
13830,AIR - Substandard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13831,AIR - Substandard Loans - Related Party<=1 year - Shareholders-KHR-BB,13000,10,,0,0,0
13832,AIR - Substandard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13833,AIR - Substandard Loans - Related Party<=1 year - Shareholders-USD-BB,13000,10,,0,0,0
13834,AIR - Substandard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13835,AIR - Substandard Loans - Related Party<=1 year - Shareholders-EURO-BB,13000,10,,0,0,0
13836,AIR - Substandard Loans - Related Party<=1 year - Shareholders,13000,10,,0,0,0
13837,AIR - Substandard Loans - Related Party<=1 year - Shareholders-THB-BB,13000,10,,0,0,0
13838,AIR - Substandard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13839,AIR - Substandard Loans - Related Party<=1 year - Managers-KHR-BB,13000,10,,0,0,0
13840,AIR - Substandard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13841,AIR - Substandard Loans - Related Party<=1 year - Managers-USD-BB,13000,10,,0,0,0
13842,AIR - Substandard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13843,AIR - Substandard Loans - Related Party<=1 year - Managers-EURO-BB,13000,10,,0,0,0
13844,AIR - Substandard Loans - Related Party<=1 year - Managers,13000,10,,0,0,0
13845,AIR - Substandard Loans - Related Party<=1 year - Managers-THB-BB,13000,10,,0,0,0
13846,AIR - Substandard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13847,AIR - Substandard Loans - Related Party<=1 year - Employees-KHR-BB,13000,10,,0,0,0
13848,AIR - Substandard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13849,AIR - Substandard Loans - Related Party<=1 year - Employees-USD,13000,10,,0,0,0
13850,AIR - Substandard Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13851,AIR - Substandard Loans - Related Party<=1 year - Employees-USD-BB,13000,10,,0,0,0
13852,AIR - Substandard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13853,AIR - Substandard Loans - Related Party<=1 year - Employees-EURO-BB,13000,10,,0,0,0
13854,AIR - Substandard Loans - Related Party<=1 year - Employees,13000,10,,0,0,0
13855,AIR - Substandard Loans - Related Party<=1 year - Employees-THB,13000,10,,0,0,0
13856,AIR - Substandard Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13857,AIR - Substandard Loans - Related Party<=1 year - Employees-THB-BB,13000,10,,0,0,0
13858,AIR - Substandard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13859,AIR - Substandard Loans - Related Party<=1 year - External Auditors-KHR-BB,13000,10,,0,0,0
13860,AIR - Substandard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13861,AIR - Substandard Loans - Related Party<=1 year - External Auditors-USD-BB,13000,10,,0,0,0
13862,AIR - Substandard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13863,AIR - Substandard Loans - Related Party<=1 year - External Auditors-EURO-BB,13000,10,,0,0,0
13864,AIR - Substandard Loans - Related Party<=1 year - External Auditors,13000,10,,0,0,0
13865,AIR - Substandard Loans - Related Party<=1 year - External Auditors-THB-BB,13000,10,,0,0,0
13866,AIR - Substandard Loans - Groups>1 year,13000,10,,0,0,0
13867,AIR - Substandard Loans - Groups>1 year-KHR-BB,13000,10,,0,0,0
13868,AIR - Substandard Loans - Groups>1 year,13000,10,,0,0,0
13869,AIR - Substandard Loans - Groups>1 year-USD-BB,13000,10,,0,0,0
13870,AIR - Substandard Loans - Groups>1 year,13000,10,,0,0,0
13871,AIR - Substandard Loans - Groups>1 year-EURO-BB,13000,10,,0,0,0
13872,AIR - Substandard Loans - Groups>1 year,13000,10,,0,0,0
13873,AIR - Substandard Loans - Groups>1 year-THB-BB,13000,10,,0,0,0
13874,AIR - Substandard Loans - Individuals>1 year,13000,10,,0,0,0
13875,AIR - Substandard Loans - Individuals>1 year-KHR-BB,13000,10,,0,0,0
13876,AIR - Substandard Loans - Individuals>1 year-USD,13000,10,,0,0,0
